ptdfAT|ptdfBE|ptdfDE|ptdfFR|ptdfNL|ram|timestamp
0.14865|0.06864|0.15879|0.10523|0|377|2019-02-16T04:00:00Z
0.19511|0.16153|0.19866|0.1726|0|377|2019-02-16T04:00:00Z
-0.3068|-0.42201|-0.29471|-0.36629|0|916|2019-02-16T04:00:00Z
-0.33858|-0.41518|-0.32408|-0.37772|0|916|2019-02-16T04:00:00Z
-0.31236|-0.4211|-0.30036|-0.3655|0|916|2019-02-16T04:00:00Z
-0.24984|-0.39781|-0.22649|-0.32415|0|916|2019-02-16T04:00:00Z
-0.29099|-0.39229|-0.26601|-0.34049|0|916|2019-02-16T04:00:00Z
-0.32296|-0.41118|-0.30593|-0.37204|0|916|2019-02-16T04:00:00Z
-0.30429|-0.41022|-0.28647|-0.36297|0|916|2019-02-16T04:00:00Z
-0.34617|-0.41378|-0.33071|-0.38433|0|916|2019-02-16T04:00:00Z
-0.29792|-0.39081|-0.27291|-0.33921|0|916|2019-02-16T04:00:00Z
-0.27882|-0.40499|-0.26022|-0.3333|0|916|2019-02-16T04:00:00Z
-0.3015|-0.40646|-0.28385|-0.34566|0|916|2019-02-16T04:00:00Z
-0.01509|0.08421|-0.08521|0.13043|0|877|2019-02-16T04:00:00Z
0.02343|0.09773|-0.04426|0.17669|0|877|2019-02-16T04:00:00Z
0.02338|0.10552|-0.04176|0.18581|0|877|2019-02-16T04:00:00Z
0.02421|0.09626|-0.04989|0.16038|0|877|2019-02-16T04:00:00Z
-0.00676|0.11317|-0.06182|0.18661|0|877|2019-02-16T04:00:00Z
-0.04631|0.10101|-0.1094|0.12543|0|877|2019-02-16T04:00:00Z
0.02384|0.09622|-0.05047|0.15947|0|877|2019-02-16T04:00:00Z
0.03845|0.12466|-0.0276|0.2037|0|877|2019-02-16T04:00:00Z
-0.05405|0.04327|-0.11596|0.10214|0|877|2019-02-16T04:00:00Z
0.06538|0.06928|0.10268|0.07905|0|377|2019-02-16T04:00:00Z
0.08099|0.07753|0.11375|0.09123|0|377|2019-02-16T04:00:00Z
0.17096|0.11898|0.17874|0.13763|0|377|2019-02-16T04:00:00Z
0.04654|0.059|0.08897|0.06789|0|377|2019-02-16T04:00:00Z
0.16625|0.1107|0.16625|0.1348|0|319|2019-02-16T04:00:00Z
0.16688|0.11423|0.16688|0.13838|0|319|2019-02-16T04:00:00Z
0.16822|0.11749|0.16822|0.13905|0|319|2019-02-16T04:00:00Z
0.16811|0.11354|0.16811|0.13299|0|319|2019-02-16T04:00:00Z
0.16879|0.11554|0.16879|0.13389|0|319|2019-02-16T04:00:00Z
0.16938|0.11889|0.16938|0.13734|0|319|2019-02-16T04:00:00Z
0.16703|0.11129|0.16703|0.13305|0|319|2019-02-16T04:00:00Z
0.11687|0.05906|0.08469|0.07109|0|319|2019-02-16T04:00:00Z
0.17432|0|0.01556|-0.00636|0|818|2019-02-16T04:00:00Z
0.1753|0|0.01908|-0.00998|0|818|2019-02-16T04:00:00Z
0.17211|0|0.01536|-0.01366|0|818|2019-02-16T04:00:00Z
0.17313|0|0.01685|-0.01309|0|818|2019-02-16T04:00:00Z
0.17243|0.00382|0.01539|-0.00982|0|818|2019-02-16T04:00:00Z
0.1783|-0.0039|0.02301|-0.01015|0|823|2019-02-16T04:00:00Z
0.1734|-0.00812|0.01997|-0.02026|0|823|2019-02-16T04:00:00Z
0.17176|-0.00376|0.01533|-0.01762|0|823|2019-02-16T04:00:00Z
0.17111|-0.00645|0.01472|-0.01809|0|823|2019-02-16T04:00:00Z
0.17612|-0.00327|0.01572|-0.00327|0|823|2019-02-16T04:00:00Z
0.17657|-0.00386|0.01687|-0.00386|0|823|2019-02-16T04:00:00Z
0.17454|-0.00994|0.01699|-0.00994|0|823|2019-02-16T04:00:00Z
0.17358|-0.01106|0.016|-0.01106|0|823|2019-02-16T04:00:00Z
0.17291|-0.00923|0.01374|-0.00923|0|823|2019-02-16T04:00:00Z
0.17271|-0.00983|0.01374|-0.00983|0|823|2019-02-16T04:00:00Z
0.17331|-0.01085|0.01541|-0.01085|0|823|2019-02-16T04:00:00Z
0.16925|-0.0037|0.00698|-0.00964|0|823|2019-02-16T04:00:00Z
0.17316|0|0.01546|-0.01375|0|823|2019-02-16T04:00:00Z
0.17419|0|0.01696|-0.01317|0|823|2019-02-16T04:00:00Z
0.17265|0|0.01199|-0.00859|0|823|2019-02-16T04:00:00Z
0.1719|0|0.01128|-0.00979|0|823|2019-02-16T04:00:00Z
0.17513|-0.00371|0.01427|-0.00371|0|823|2019-02-16T04:00:00Z
0.17101|-0.00318|0.0089|-0.00743|0|823|2019-02-16T04:00:00Z
0.17101|-0.00319|0.0089|-0.00743|0|823|2019-02-16T04:00:00Z
0.17034|-0.01132|0.01521|-0.0097|0|811|2019-02-16T04:00:00Z
0.17314|-0.00379|0.01546|-0.00258|0|811|2019-02-16T04:00:00Z
-0.09374|0.02407|0.02654|0.02392|0.02348|661|2019-02-16T12:00:00Z
-0.15419|0.04803|0.02788|0.05336|0.04445|1009|2019-02-16T12:00:00Z
0.01556|0.24766|-0.01308|0.10693|-0.02365|867|2019-02-16T12:00:00Z
-0.0019|0.08059|0.00055|7e-05|0.01964|384|2019-02-16T12:00:00Z
0.01274|0.13808|-0.00907|0.08529|-0.17351|1116|2019-02-16T12:00:00Z
-0.01316|-0.1779|0.00932|-0.08768|0.1812|1232|2019-02-16T12:00:00Z
0.0044|-0.0795|-0.00259|0.01702|-0.02928|474|2019-02-16T12:00:00Z
0.01173|0.24182|-0.01022|0.08554|-0.01513|873|2019-02-16T12:00:00Z
-0.01374|0.13698|0.01216|-0.11433|0.09182|1581|2019-02-16T12:00:00Z
0.01567|-0.17921|-0.01389|0.13066|-0.10414|1304|2019-02-16T12:00:00Z
-0.01332|0.1134|0.01179|-0.11106|0.08921|1452|2019-02-16T12:00:00Z
-0.0044|0.0795|0.00259|-0.01702|0.02928|446|2019-02-16T12:00:00Z
0.0103|0.24546|-0.00855|0.06858|-0.01037|920|2019-02-16T12:00:00Z
-0.01427|-0.00741|0.01245|-0.11623|0.09791|1004|2019-02-16T12:00:00Z
0.01494|0.23078|-0.01214|0.10028|-0.0417|853|2019-02-16T12:00:00Z
-0.0119|-0.06579|-0.00672|-0.04196|-0.18432|554|2019-02-16T12:00:00Z
-0.00198|0.00972|-0.00514|0.00177|0.07752|306|2019-02-16T12:00:00Z
0.00336|0.21813|-0.00887|0.07929|0.20742|1167|2019-02-16T12:00:00Z
-0.01331|-0.11821|0.00497|-0.06458|0.29832|1163|2019-02-16T12:00:00Z
0|-1|0|0|0|6300|2019-02-16T12:00:00Z
-0.02728|0.10799|-0.07101|0.17607|0|820|2019-02-16T12:00:00Z
-0.09727|0|-0.15654|0.03559|0|820|2019-02-16T12:00:00Z
-0.09514|0|-0.15229|0.04304|0|820|2019-02-16T12:00:00Z
-0.09418|0|-0.15155|0.04334|0|820|2019-02-16T12:00:00Z
0.0303|0.08093|-0.03853|0.15532|0|820|2019-02-16T12:00:00Z
-0.08378|0|-0.14419|0.04508|0|820|2019-02-16T12:00:00Z
-0.08509|0|-0.14483|0.04562|0|820|2019-02-16T12:00:00Z
0.03788|0.0939|-0.02679|0.17736|0|820|2019-02-16T12:00:00Z
-0.0345|0.11099|-0.07568|0.17699|0|820|2019-02-16T12:00:00Z
0.04366|0.11619|-0.02163|0.18849|0|820|2019-02-16T12:00:00Z
0.042|0.07185|-0.04403|0.11873|0|820|2019-02-16T12:00:00Z
-0.07998|0|-0.1432|0.04133|0|820|2019-02-16T12:00:00Z
-0.08171|0|-0.14346|0.04354|0|820|2019-02-16T12:00:00Z
0.06864|0.09597|-0.01285|0.16299|0|820|2019-02-16T12:00:00Z
-0.0646|0.08493|-0.12539|0.09003|0|820|2019-02-16T12:00:00Z
0.00935|0.10858|-0.05514|0.15646|0|820|2019-02-16T12:00:00Z
-0.10304|-0.02003|-0.15746|0.01594|0|787|2019-02-16T12:00:00Z
-0.11516|-0.01268|-0.01376|-0.042|0|565|2019-02-16T12:00:00Z
-0.11298|-0.00567|-0.00484|-0.0222|0|565|2019-02-16T12:00:00Z
-0.11562|-0.01106|-0.01367|-0.04046|0|565|2019-02-16T12:00:00Z
-0.11893|-0.00781|-0.01273|-0.02648|0|565|2019-02-16T12:00:00Z
-0.11648|-0.01229|-0.01478|-0.04076|0|565|2019-02-16T12:00:00Z
-0.1152|-0.01215|-0.01362|-0.04151|0|565|2019-02-16T12:00:00Z
-0.11495|-0.01267|-0.01347|-0.0418|0|565|2019-02-16T12:00:00Z
-0.11431|-0.01206|-0.01218|-0.04|0|565|2019-02-16T12:00:00Z
-0.11074|-0.00689|-0.00396|-0.02691|0|565|2019-02-16T12:00:00Z
-0.11088|-0.0065|-0.00396|-0.02652|0|565|2019-02-16T12:00:00Z
-0.11459|-0.00801|-0.00823|-0.02706|0|565|2019-02-16T12:00:00Z
-0.11548|-0.01334|-0.01366|-0.04041|0|565|2019-02-16T12:00:00Z
-0.11084|-0.00731|-0.00396|-0.0265|0|565|2019-02-16T12:00:00Z
-0.11043|-0.00687|-0.00347|-0.02641|0|565|2019-02-16T12:00:00Z
-0.11112|-0.0058|-0.00294|-0.02253|0|565|2019-02-16T12:00:00Z
0.17206|-0.00384|0.01075|-0.01038|0|827|2019-02-16T12:00:00Z
0.17207|-0.0034|0.00978|-0.00847|0|827|2019-02-16T12:00:00Z
0.17539|-0.00391|0.01494|-0.00714|0|827|2019-02-16T12:00:00Z
0.1724|-0.00554|0.01424|-0.01585|0|827|2019-02-16T12:00:00Z
0.17415|-0.0075|0.01483|-0.01051|0|827|2019-02-16T12:00:00Z
0.17633|-0.00393|0.01833|-0.01064|0|827|2019-02-16T12:00:00Z
0.17327|-0.00387|0.01476|-0.01419|0|827|2019-02-16T12:00:00Z
0.17459|-0.00034|0.01487|-0.01053|0|827|2019-02-16T12:00:00Z
0.17404|-0.00547|0.01635|-0.01433|0|827|2019-02-16T12:00:00Z
-0.12022|-0.00122|0.00134|-0.00148|-0.00171|680|2019-02-16T23:00:00Z
0.00569|0.01539|0.00397|0.00811|0.08229|358|2019-02-16T23:00:00Z
-0.01569|-0.24913|0.01345|-0.10712|0.02348|1703|2019-02-16T23:00:00Z
0.01569|0.24913|-0.01345|0.10712|-0.02348|1142|2019-02-16T23:00:00Z
-0.00884|-0.17569|0.01422|-0.0836|0.18616|1469|2019-02-16T23:00:00Z
0.00859|0.13209|-0.01358|0.08067|-0.17669|1001|2019-02-16T23:00:00Z
0.00884|0.17569|-0.01422|0.0836|-0.18616|1258|2019-02-16T23:00:00Z
0.00184|-0.08248|-0.00558|0.01456|-0.03158|480|2019-02-16T23:00:00Z
0.01266|0.2442|-0.00955|0.08643|-0.01421|1098|2019-02-16T23:00:00Z
-0.01212|0.15292|0.01116|-0.0898|0.07055|1410|2019-02-16T23:00:00Z
-0.01677|0.16978|0.01203|-0.12855|0.09984|1801|2019-02-16T23:00:00Z
0.01677|-0.16978|-0.01203|0.12855|-0.09984|1428|2019-02-16T23:00:00Z
-0.00184|0.08248|0.00558|-0.01456|0.03158|476|2019-02-16T23:00:00Z
0.01019|0.24714|-0.00909|0.06879|-0.01061|1102|2019-02-16T23:00:00Z
-0.01318|0.01296|0.01016|-0.10162|0.08507|1119|2019-02-16T23:00:00Z
0.01403|0.23121|-0.01358|0.09939|-0.04225|1050|2019-02-16T23:00:00Z
0.00998|-0.04255|0.01712|-0.01928|-0.15988|752|2019-02-16T23:00:00Z
-0.05672|-0.02435|0.00945|-0.0535|-0.01699|558|2019-02-16T23:00:00Z
0.03048|0.24374|0.01898|0.10658|0.22727|1107|2019-02-16T23:00:00Z
-0.08303|-0.17874|-0.0248|-0.24771|-0.07536|2364|2019-02-16T23:00:00Z
0.08416|0.1813|0.02439|0.25133|0.07633|854|2019-02-16T23:00:00Z
0.00214|-0.10317|0.02146|-0.04895|0.30737|1253|2019-02-16T23:00:00Z
0.00413|-0.08697|0.0206|-0.04107|-0.17193|1013|2019-02-16T23:00:00Z
0|-1|0|0|0|6000|2019-02-16T23:00:00Z
0.17047|0|0.00732|-0.00953|0|827|2019-02-16T23:00:00Z
0.17743|0|0.01601|-0.00265|0|827|2019-02-16T23:00:00Z
0.17126|0|0.00716|-0.00646|0|827|2019-02-16T23:00:00Z
0.17947|0|0.02324|-0.01003|0|827|2019-02-16T23:00:00Z
0.17296|0|0.01561|-0.01745|0|827|2019-02-16T23:00:00Z
0.17361|0.00771|0.01567|-0.0097|0|827|2019-02-16T23:00:00Z
0.17072|-0.00254|0.00425|-0.00535|0|832|2019-02-16T23:00:00Z
0.16899|-0.00349|0.00336|-0.00944|0|832|2019-02-16T23:00:00Z
0.17264|-0.00357|0.01558|-0.0212|0|832|2019-02-16T23:00:00Z
0.18239|-0.00377|0.0271|-0.01019|0|832|2019-02-16T23:00:00Z
0.17415|-0.00622|0.01738|-0.01897|0|832|2019-02-16T23:00:00Z
0.17234|-0.00652|0.01433|-0.01911|0|832|2019-02-16T23:00:00Z
0.1761|-0.00134|0.01589|-0.00134|0|819|2019-02-16T23:00:00Z
0.17789|-0.00368|0.02043|-0.00368|0|819|2019-02-16T23:00:00Z
0.17138|-0.00294|0.00864|-0.00294|0|819|2019-02-16T23:00:00Z
0.1698|-0.00683|0.00823|-0.00683|0|819|2019-02-16T23:00:00Z
0.17465|-0.00361|0.01576|0.00119|0|819|2019-02-16T23:00:00Z
0.17581|-0.00983|0.02051|-0.00983|0|819|2019-02-16T23:00:00Z
0.16984|-0.00949|0.00991|-0.00949|0|819|2019-02-16T23:00:00Z
0.1724|-0.01224|0.01603|-0.01224|0|819|2019-02-16T23:00:00Z
0.17188|-0.01231|0.01516|-0.01231|0|819|2019-02-16T23:00:00Z
0.17047|-0.01486|0.01539|-0.00953|0|819|2019-02-16T23:00:00Z
-0.12021|-0.00122|0.00134|-0.00147|-0.00171|621|2019-02-17T04:00:00Z
-0.01562|-0.24921|0.01345|-0.1075|0.02395|1796|2019-02-17T04:00:00Z
0.01562|0.24921|-0.01345|0.1075|-0.02395|1049|2019-02-17T04:00:00Z
0.00053|0.08332|0.00334|0.00249|0.02184|387|2019-02-17T04:00:00Z
-0.00879|-0.17575|0.01422|-0.08405|0.18499|1545|2019-02-17T04:00:00Z
0.00854|0.13215|-0.01357|0.08111|-0.17558|950|2019-02-17T04:00:00Z
0.00879|0.17575|-0.01422|0.08405|-0.18499|1182|2019-02-17T04:00:00Z
0.00182|-0.08245|-0.00558|0.01438|-0.03153|529|2019-02-17T04:00:00Z
-0.01001|0.17585|0.01256|-0.0748|0.07357|1379|2019-02-17T04:00:00Z
0.01261|0.24426|-0.00955|0.08682|-0.01457|1002|2019-02-17T04:00:00Z
0.01671|-0.16972|-0.01204|0.12976|-0.09948|1176|2019-02-17T04:00:00Z
-0.00182|0.08245|0.00558|-0.01438|0.03153|426|2019-02-17T04:00:00Z
0.01015|0.2472|-0.0091|0.06899|-0.01097|1040|2019-02-17T04:00:00Z
-0.01313|0.01291|0.01016|-0.10235|0.08475|1139|2019-02-17T04:00:00Z
0.01397|0.23128|-0.01359|0.09973|-0.04184|976|2019-02-17T04:00:00Z
0.00988|-0.04239|0.01708|-0.0193|-0.16005|857|2019-02-17T04:00:00Z
0.03051|0.24367|0.019|0.10704|0.22749|1068|2019-02-17T04:00:00Z
-0.08415|-0.1813|-0.02439|-0.25055|-0.07616|2106|2019-02-17T04:00:00Z
0.08415|0.1813|0.02439|0.25055|0.07616|1155|2019-02-17T04:00:00Z
0.00218|-0.10323|0.02144|-0.04918|0.25656|1401|2019-02-17T04:00:00Z
0.01043|0.07263|0.00609|0.03529|0.23507|973|2019-02-17T04:00:00Z
0|-1|0|0|0|6300|2019-02-17T04:00:00Z
-0.03963|-0.00757|0.02637|-0.03704|0|433|2019-02-17T04:00:00Z
-0.03945|-0.00732|0.02665|-0.03631|0|433|2019-02-17T04:00:00Z
-0.03973|-0.00705|0.02642|-0.03656|0|433|2019-02-17T04:00:00Z
-0.04061|-0.00719|0.02595|-0.03579|0|433|2019-02-17T04:00:00Z
-0.03971|-0.0077|0.02641|-0.03654|0|433|2019-02-17T04:00:00Z
-0.03912|-0.00748|0.02674|-0.03698|0|433|2019-02-17T04:00:00Z
-0.04076|-0.00759|0.02552|-0.03728|0|433|2019-02-17T04:00:00Z
0.17704|0|0.01596|-0.00381|0|827|2019-02-17T04:00:00Z
0.17118|0|0.00864|-0.00957|0|827|2019-02-17T04:00:00Z
0.17874|0|0.022|-0.00999|0|827|2019-02-17T04:00:00Z
0.17329|0|0.01562|-0.01623|0|827|2019-02-17T04:00:00Z
0.17383|0.00648|0.01567|-0.00972|0|827|2019-02-17T04:00:00Z
0.16968|-0.00352|0.00464|-0.00949|0|832|2019-02-17T04:00:00Z
0.17296|-0.00359|0.01559|-0.02|0|832|2019-02-17T04:00:00Z
0.18165|-0.00377|0.02584|-0.01015|0|832|2019-02-17T04:00:00Z
0.17224|-0.00658|0.01427|-0.01923|0|832|2019-02-17T04:00:00Z
0.17413|-0.00621|0.01734|-0.01888|0|832|2019-02-17T04:00:00Z
0.17055|-0.00953|0.01122|-0.00953|0|819|2019-02-17T04:00:00Z
0.17719|-0.00367|0.01924|-0.00367|0|819|2019-02-17T04:00:00Z
0.17292|-0.00359|0.01175|-0.00359|0|819|2019-02-17T04:00:00Z
0.17585|-0.00192|0.01585|-0.00192|0|819|2019-02-17T04:00:00Z
0.17476|-0.00362|0.01576|-3e-05|0|819|2019-02-17T04:00:00Z
0.17512|-0.00979|0.01933|-0.00979|0|819|2019-02-17T04:00:00Z
0.17205|-0.01185|0.01522|-0.01185|0|819|2019-02-17T04:00:00Z
0.17249|-0.01177|0.01593|-0.01177|0|819|2019-02-17T04:00:00Z
0.17104|-0.01366|0.01542|-0.00956|0|819|2019-02-17T04:00:00Z
-0.09584|0.02337|0.02605|0.02314|0.02284|752|2019-02-17T12:00:00Z
-0.08976|0.01571|0.01792|-0.00341|0.02247|642|2019-02-17T12:00:00Z
-0.01539|-0.24904|0.01334|-0.10714|0.02275|2100|2019-02-17T12:00:00Z
0.01539|0.24904|-0.01334|0.10714|-0.02275|745|2019-02-17T12:00:00Z
0.00188|-0.0809|-0.00078|-4e-05|-0.01959|528|2019-02-17T12:00:00Z
0.01256|0.13633|-0.00966|0.08521|-0.17413|861|2019-02-17T12:00:00Z
-0.01303|-0.17769|0.00999|-0.08802|0.1821|1522|2019-02-17T12:00:00Z
0.00434|-0.07991|-0.00287|0.01693|-0.02908|443|2019-02-17T12:00:00Z
-0.01245|0.15238|0.01068|-0.09064|0.07013|1587|2019-02-17T12:00:00Z
0.01299|-0.15438|-0.01161|0.1061|-0.08922|942|2019-02-17T12:00:00Z
0.01513|-0.17119|-0.01375|0.12798|-0.10168|1053|2019-02-17T12:00:00Z
-0.00434|0.07991|0.00287|-0.01693|0.02908|471|2019-02-17T12:00:00Z
0.01021|0.2473|-0.00876|0.06897|-0.00982|806|2019-02-17T12:00:00Z
-0.01233|0.01361|0.01104|-0.10142|0.08611|1229|2019-02-17T12:00:00Z
0.01478|0.23218|-0.01249|0.10047|-0.03853|684|2019-02-17T12:00:00Z
-0.01145|-0.06374|-0.00532|-0.04073|-0.18831|886|2019-02-17T12:00:00Z
-0.02166|0.01053|0.04466|-0.0188|0.01783|576|2019-02-17T12:00:00Z
0.0032|0.21686|-0.00568|0.07864|0.20428|996|2019-02-17T12:00:00Z
-0.02127|-0.11709|0.0432|-0.18548|-0.01451|2514|2019-02-17T12:00:00Z
-0.0216|-0.11885|0.04447|-0.1883|-0.01471|2558|2019-02-17T12:00:00Z
0.00039|0.06246|-0.00345|0.02484|0.22361|730|2019-02-17T12:00:00Z
0|-1|0|0|0|6500|2019-02-17T12:00:00Z
-0.01391|0.10981|-0.07455|0.16425|0|876|2019-02-17T12:00:00Z
0.02506|0.10326|-0.04504|0.17355|0|876|2019-02-17T12:00:00Z
0.0253|0.11411|-0.03999|0.18978|0|876|2019-02-17T12:00:00Z
0.00849|0.1117|-0.05684|0.17342|0|876|2019-02-17T12:00:00Z
-0.00853|0.11008|-0.06402|0.18257|0|876|2019-02-17T12:00:00Z
-0.01304|0.11001|-0.0739|0.16457|0|876|2019-02-17T12:00:00Z
-0.04852|0.04782|-0.1111|0.10675|0|876|2019-02-17T12:00:00Z
-0.03936|0.0988|-0.10224|0.13137|0|876|2019-02-17T12:00:00Z
0.02392|0.09252|-0.05184|0.15433|0|876|2019-02-17T12:00:00Z
-0.00988|0.11033|-0.06533|0.18153|0|876|2019-02-17T12:00:00Z
0.02206|0.10312|-0.0433|0.18296|0|876|2019-02-17T12:00:00Z
0.02613|0.11504|-0.03937|0.19031|0|876|2019-02-17T12:00:00Z
-0.01419|0.11206|-0.07608|0.16762|0|894|2019-02-17T12:00:00Z
-0.04016|0.10082|-0.10434|0.13406|0|894|2019-02-17T12:00:00Z
0.16895|0|0.00347|-0.00958|0|830|2019-02-17T12:00:00Z
0.17228|0|0.01462|-0.0203|0|830|2019-02-17T12:00:00Z
0.17154|0|0.01296|-0.01958|0|830|2019-02-17T12:00:00Z
0.17833|0|0.01513|-0.00018|0|830|2019-02-17T12:00:00Z
0.17049|0|0.00426|-0.00578|0|830|2019-02-17T12:00:00Z
0.18112|0|0.02502|-0.01027|0|830|2019-02-17T12:00:00Z
0.17315|0.01045|0.01469|-0.00982|0|830|2019-02-17T12:00:00Z
0.17016|-0.00246|0.00171|-0.00479|0|835|2019-02-17T12:00:00Z
0.17195|-0.00365|0.01459|-0.02413|0|835|2019-02-17T12:00:00Z
0.18416|-0.00391|0.02905|-0.01044|0|835|2019-02-17T12:00:00Z
0.1681|-0.0033|0|-0.0084|0|835|2019-02-17T12:00:00Z
0.16779|-0.0031|0|-0.00951|0|835|2019-02-17T12:00:00Z
0.16751|-0.00382|0|-0.01035|0|835|2019-02-17T12:00:00Z
0.16773|-0.00404|0|-0.00951|0|835|2019-02-17T12:00:00Z
0.18016|-0.01021|0.02263|-0.01021|0|835|2019-02-17T12:00:00Z
0.17134|-0.00597|0.00471|-0.00597|0|835|2019-02-17T12:00:00Z
0.17084|-0.00969|0.00609|-0.00969|0|835|2019-02-17T12:00:00Z
0.18232|-0.00387|0.02257|-0.00387|0|835|2019-02-17T12:00:00Z
0.17259|-0.00279|0.00498|-0.00279|0|835|2019-02-17T12:00:00Z
0.1726|-0.00279|0.00499|-0.00279|0|835|2019-02-17T12:00:00Z
0.17941|-9e-05|0.01522|-9e-05|0|835|2019-02-17T12:00:00Z
0.17328|-0.01543|0.0138|-0.01543|0|835|2019-02-17T12:00:00Z
0.17453|-0.01473|0.01555|-0.01473|0|835|2019-02-17T12:00:00Z
0.16831|-0.00959|0.01118|-0.02875|0|835|2019-02-17T12:00:00Z
0.17281|-0.008|0.01702|-0.02509|0|835|2019-02-17T12:00:00Z
0.17443|-0.0037|0.0148|0.00388|0|823|2019-02-17T12:00:00Z
0.16924|-0.01777|0.01436|-0.0096|0|823|2019-02-17T12:00:00Z
0.15983|-0.00339|-0.00054|-0.00906|0|799|2019-02-17T12:00:00Z
