SESSION_ID,MATRIX_ID,ROW_ID,BIDDINGAREA_ID,FACTOR
20181002,1,105248,23,0.18009
20181002,1,105248,90,-0.012
20181002,1,105248,92,0
20181002,1,105460,20,-0.01042
20181002,1,105460,22,0.01549
20181002,1,105460,23,0.18139
20181002,1,105460,90,0
20181002,1,105460,92,0
20181002,1,105485,20,0.0634
20181002,1,105485,22,0.13394
20181002,1,105485,23,0.11347
20181002,1,105485,90,0
20181002,1,105485,92,0
20181002,1,105645,20,0.10373
20181002,1,105645,22,0.15915
20181002,1,105645,23,0.14257
20181002,1,105645,90,0.05781
20181002,1,105645,92,0
20181002,1,105780,20,0.00531
20181002,1,105780,22,-0.00271
20181002,1,105780,23,0.0497
20181002,1,105780,90,0
20181002,1,105780,92,0
20181002,1,105872,20,-0.01235
20181002,1,105872,22,0.02385
20181002,1,105872,23,0.1853
20181002,1,105872,90,-0.00551
20181002,1,105872,92,0
20181002,1,105928,20,-0.04645
20181002,1,105928,22,0.02342
20181002,1,105928,23,-0.04545
20181002,1,105928,90,-0.0111
20181002,1,105928,92,0
20181002,1,106007,20,0.08617
20181002,1,106007,22,0.14756
20181002,1,106007,23,0.12991
20181002,1,106007,90,0.03964
20181002,1,106007,92,0
20181002,1,106127,20,0.01163
20181002,1,106127,22,0.0218
20181002,1,106127,23,0.08191
20181002,1,106127,90,0.01163
20181002,1,106127,92,0
20181002,1,106204,20,-0.01664
20181002,1,106204,22,0.01829
20181002,1,106204,23,0.18077
20181002,1,106204,90,-0.00743
20181002,1,106204,92,0
20181002,1,106218,20,-0.1418
20181002,1,106218,22,0
20181002,1,106218,23,-0.03686
20181002,1,106218,90,-0.32759
20181002,1,106218,92,0
20181002,1,106231,20,-0.01014
20181002,1,106231,22,0.01653
20181002,1,106231,23,0.18206
20181002,1,106231,90,0
20181002,1,106231,92,0
20181002,1,106235,20,-0.08482
20181002,1,106235,22,0.01526
20181002,1,106235,23,-0.01252
20181002,1,106235,90,-0.17572
20181002,1,106235,92,0.17152
20181002,1,106247,20,-0.12785
20181002,1,106247,22,0
20181002,1,106247,23,-0.03945
20181002,1,106247,90,-0.3183
20181002,1,106247,92,0
20181002,1,106253,20,0.0871
20181002,1,106253,22,0.15107
20181002,1,106253,23,0.13384
20181002,1,106253,90,0.03413
20181002,1,106253,92,0
20181002,1,106284,20,-0.14778
20181002,1,106284,22,0
20181002,1,106284,23,-0.03976
20181002,1,106284,90,-0.32319
20181002,1,106284,92,0
20181002,1,106304,20,-0.15228
20181002,1,106304,22,0.00164
20181002,1,106304,23,-0.04203
20181002,1,106304,90,-0.32762
20181002,1,106304,92,0
20181002,1,106498,20,-0.00336
20181002,1,106498,22,0
20181002,1,106498,23,0.06751
20181002,1,106498,90,0
20181002,1,106498,92,0
20181002,1,106540,20,-0.1277
20181002,1,106540,22,0.01007
20181002,1,106540,23,-0.02533
20181002,1,106540,90,-0.33057
20181002,1,106540,92,0
20181002,1,106565,20,-0.08534
20181002,1,106565,22,0.01908
20181002,1,106565,23,-0.0104
20181002,1,106565,90,-0.32319
20181002,1,106565,92,0
20181002,1,106631,20,-0.0425
20181002,1,106631,22,-0.00238
20181002,1,106631,23,-0.01097
20181002,1,106631,90,-0.07112
20181002,1,106631,92,-0.21848
20181002,1,106653,20,0.00664
20181002,1,106653,22,0.00234
20181002,1,106653,23,0.06401
20181002,1,106653,90,0
20181002,1,106653,92,0
20181002,1,106770,20,-0.15058
20181002,1,106770,22,0
20181002,1,106770,23,-0.04269
20181002,1,106770,90,-0.31785
20181002,1,106770,92,0
20181002,1,106824,20,-0.14805
20181002,1,106824,22,0
20181002,1,106824,23,-0.04373
20181002,1,106824,90,-0.31497
20181002,1,106824,92,0
20181002,1,106857,20,-0.00419
20181002,1,106857,22,-0.00225
20181002,1,106857,23,0.08126
20181002,1,106857,90,0
20181002,1,106857,92,0
20181002,1,106925,20,0.0491
20181002,1,106925,22,-0.00887
20181002,1,106925,23,0.00681
20181002,1,106925,90,-0.21192
20181002,1,106925,92,-0.06337
20181002,1,106935,20,-0.05081
20181002,1,106935,22,-0.02724
20181002,1,106935,23,-0.09103
20181002,1,106935,90,-0.01412
20181002,1,106935,92,0
20181002,1,107097,20,-0.15296
20181002,1,107097,22,0
20181002,1,107097,23,-0.04115
20181002,1,107097,90,-0.33451
20181002,1,107097,92,0
20181002,1,107209,20,0.00291
20181002,1,107209,22,-0.0052
20181002,1,107209,23,0.04762
20181002,1,107209,90,0.00097
20181002,1,107209,92,0
20181002,1,107222,20,0.02664
20181002,1,107222,22,0.02758
20181002,1,107222,23,-0.08479
20181002,1,107222,90,0.02613
20181002,1,107222,92,0.02513
20181002,1,107250,20,0.09124
20181002,1,107250,22,0.15005
20181002,1,107250,23,0.13388
20181002,1,107250,90,0.04085
20181002,1,107250,92,0
20181002,1,107296,20,-0.02105
20181002,1,107296,22,-0.02105
20181002,1,107296,23,0.05612
20181002,1,107296,90,-0.01655
20181002,1,107296,92,0
20181002,1,107356,20,0.09031
20181002,1,107356,22,0.14643
20181002,1,107356,23,0.12892
20181002,1,107356,90,0.03933
20181002,1,107356,92,0
20181002,1,107357,20,-0.15308
20181002,1,107357,22,0
20181002,1,107357,23,-0.04526
20181002,1,107357,90,-0.32597
20181002,1,107357,92,0
20181002,1,107553,20,-0.01514
20181002,1,107553,22,-0.01514
20181002,1,107553,23,0.04624
20181002,1,107553,90,-0.01514
20181002,1,107553,92,0
20181002,1,107556,20,-0.06063
20181002,1,107556,22,0
20181002,1,107556,23,-0.06145
20181002,1,107556,90,-0.01978
20181002,1,107556,92,0
20181002,1,107585,20,-0.14526
20181002,1,107585,22,0.00107
20181002,1,107585,23,-0.03814
20181002,1,107585,90,-0.3227
20181002,1,107585,92,0
20181002,1,107628,20,-0.06325
20181002,1,107628,22,-0.03103
20181002,1,107628,23,-0.09124
20181002,1,107628,90,-0.01385
20181002,1,107628,92,0
20181002,1,107639,20,-0.14719
20181002,1,107639,22,-0.00545
20181002,1,107639,23,-0.0454
20181002,1,107639,90,-0.28771
20181002,1,107639,92,0
20181002,1,107673,20,0
20181002,1,107673,22,0
20181002,1,107673,23,0.06566
20181002,1,107673,90,-0.00287
20181002,1,107673,92,0
20181002,1,107677,20,-0.08846
20181002,1,107677,22,0.0175
20181002,1,107677,23,-0.01435
20181002,1,107677,90,-0.30772
20181002,1,107677,92,0
20181002,1,107708,20,-0.03897
20181002,1,107708,22,0.01817
20181002,1,107708,23,-0.05481
20181002,1,107708,90,-0.01461
20181002,1,107708,92,0
20181002,1,107727,20,0.0629
20181002,1,107727,22,0.13383
20181002,1,107727,23,0.11325
20181002,1,107727,90,0
20181002,1,107727,92,0
20181002,1,107806,20,-0.03929
20181002,1,107806,22,0.01832
20181002,1,107806,23,-0.05525
20181002,1,107806,90,-0.00321
20181002,1,107806,92,0
20181002,1,107871,20,0.00893
20181002,1,107871,22,0.00015
20181002,1,107871,23,0.00221
20181002,1,107871,90,0.01542
20181002,1,107871,92,0.24668
20181002,1,107991,20,-0.0018
20181002,1,107991,22,-0.0018
20181002,1,107991,23,0.06729
20181002,1,107991,90,0.00115
20181002,1,107991,92,0
20181002,1,108015,20,0.00677
20181002,1,108015,22,0.01515
20181002,1,108015,23,0.07832
20181002,1,108015,90,0.00677
20181002,1,108015,92,0
20181002,1,108053,20,-0.23131
20181002,1,108053,22,-0.14118
20181002,1,108053,23,-0.16621
20181002,1,108053,90,-0.33419
20181002,1,108053,92,0
20181002,1,108067,20,-0.08423
20181002,1,108067,22,0.01871
20181002,1,108067,23,-0.01076
20181002,1,108067,90,-0.32324
20181002,1,108067,92,0
20181002,1,108094,20,-0.07617
20181002,1,108094,22,-0.03407
20181002,1,108094,23,-0.0899
20181002,1,108094,90,-0.0241
20181002,1,108094,92,0
20181002,1,108129,20,-0.1133
20181002,1,108129,22,0
20181002,1,108129,23,-0.0318
20181002,1,108129,90,-0.34305
20181002,1,108129,92,0
20181002,1,108141,20,-0.14743
20181002,1,108141,22,0
20181002,1,108141,23,-0.03957
20181002,1,108141,90,-0.32349
20181002,1,108141,92,0
20181002,1,108171,20,0.03364
20181002,1,108171,22,0.03364
20181002,1,108171,23,0.08921
20181002,1,108171,90,0.02495
20181002,1,108171,92,0
20181002,1,108272,20,0.00498
20181002,1,108272,22,-0.00434
20181002,1,108272,23,0.08149
20181002,1,108272,90,0.00498
20181002,1,108272,92,0
20181002,1,108344,20,-0.02173
20181002,1,108344,22,-0.0028
20181002,1,108344,23,0.075
20181002,1,108344,90,-0.0118
20181002,1,108344,92,0
20181002,1,108384,20,-0.12387
20181002,1,108384,22,0.01237
20181002,1,108384,23,-0.02629
20181002,1,108384,90,-0.32067
20181002,1,108384,92,0
20181002,1,108520,20,-0.01175
20181002,1,108520,22,0.00793
20181002,1,108520,23,0.17632
20181002,1,108520,90,-0.00525
20181002,1,108520,92,0
20181002,1,108615,20,0.00556
20181002,1,108615,22,-0.0024
20181002,1,108615,23,0.05002
20181002,1,108615,90,0
20181002,1,108615,92,0
20181002,1,108643,20,-0.13378
20181002,1,108643,22,-0.0163
20181002,1,108643,23,-0.05257
20181002,1,108643,90,-0.06731
20181002,1,108643,92,0.0172
20181002,1,108694,20,0.13021
20181002,1,108694,22,-0.02571
20181002,1,108694,23,0.01838
20181002,1,108694,90,0.3074
20181002,1,108694,92,-0.04929
20181002,1,108775,20,-0.15674
20181002,1,108775,22,-0.01037
20181002,1,108775,23,-0.05142
20181002,1,108775,90,-0.28778
20181002,1,108775,92,0
20181002,1,108794,20,0.03185
20181002,1,108794,22,0.03185
20181002,1,108794,23,0.08843
20181002,1,108794,90,0.02498
20181002,1,108794,92,0
20181002,1,108839,20,-0.12337
20181002,1,108839,22,0.00973
20181002,1,108839,23,-0.02448
20181002,1,108839,90,-0.31938
20181002,1,108839,92,0
20181002,1,108903,20,-0.15542
20181002,1,108903,22,-0.00976
20181002,1,108903,23,-0.05084
20181002,1,108903,90,-0.28739
20181002,1,108903,92,0
20181002,1,108950,20,-0.15075
20181002,1,108950,22,-0.00727
20181002,1,108950,23,-0.04762
20181002,1,108950,90,-0.28775
20181002,1,108950,92,0
20181002,1,108990,20,0.08609
20181002,1,108990,22,0.14654
20181002,1,108990,23,0.12632
20181002,1,108990,90,0.03854
20181002,1,108990,92,0
20181002,1,109003,20,0.00683
20181002,1,109003,22,-0.00119
20181002,1,109003,23,0.05129
20181002,1,109003,90,0.00104
20181002,1,109003,92,0
20181002,1,109034,20,-0.23259
20181002,1,109034,22,-0.14196
20181002,1,109034,23,-0.16712
20181002,1,109034,90,-0.33422
20181002,1,109034,92,0
20181002,1,109103,20,0.02224
20181002,1,109103,22,0.02224
20181002,1,109103,23,0.08198
20181002,1,109103,90,0.01454
20181002,1,109103,92,0
20181002,1,109262,20,-0.01217
20181002,1,109262,22,0.01848
20181002,1,109262,23,0.18262
20181002,1,109262,90,0
20181002,1,109262,92,0
20181002,1,109300,20,-0.11586
20181002,1,109300,22,0.01856
20181002,1,109300,23,-0.01369
20181002,1,109300,90,0.22193
20181002,1,109300,92,0.10592
20181002,1,109331,20,-0.00361
20181002,1,109331,22,-0.00361
20181002,1,109331,23,0.08003
20181002,1,109331,90,0
20181002,1,109331,92,0
20181002,1,109343,20,0.0834
20181002,1,109343,22,0.1483
20181002,1,109343,23,0.12954
20181002,1,109343,90,0.0335
20181002,1,109343,92,0
20181002,1,109367,20,-0.03014
20181002,1,109367,22,-0.03745
20181002,1,109367,23,0.01009
20181002,1,109367,90,-0.03014
20181002,1,109367,92,0
20181002,1,109421,20,-0.01207
20181002,1,109421,22,0.01727
20181002,1,109421,23,0.18117
20181002,1,109421,90,-0.01207
20181002,1,109421,92,0
20181002,1,109437,20,-0.08446
20181002,1,109437,22,0.01982
20181002,1,109437,23,-0.01
20181002,1,109437,90,-0.30879
20181002,1,109437,92,0
20181002,1,109471,20,-0.01681
20181002,1,109471,22,0
20181002,1,109471,23,0.07947
20181002,1,109471,90,-0.00869
20181002,1,109471,92,0
20181002,1,109496,20,-0.13491
20181002,1,109496,22,-0.00049
20181002,1,109496,23,-0.04033
20181002,1,109496,90,-0.28482
20181002,1,109496,92,0
20181002,1,109653,20,-0.07445
20181002,1,109653,22,-0.08354
20181002,1,109653,23,-0.02748
20181002,1,109653,90,-0.06921
20181002,1,109653,92,0
20181002,1,109654,20,-0.16688
20181002,1,109654,22,-0.01587
20181002,1,109654,23,-0.058
20181002,1,109654,90,-0.288
20181002,1,109654,92,0
20181002,1,109679,20,0.06891
20181002,1,109679,22,0.13458
20181002,1,109679,23,0.11511
20181002,1,109679,90,0
20181002,1,109679,92,0
20181002,1,109727,20,-0.00519
20181002,1,109727,22,0.01663
20181002,1,109727,23,0.18317
20181002,1,109727,90,-0.00519
20181002,1,109727,92,0
20181002,1,109754,20,-0.00523
20181002,1,109754,22,0.01632
20181002,1,109754,23,0.18298
20181002,1,109754,90,-0.00523
20181002,1,109754,92,0
20181002,1,109828,20,-0.14678
20181002,1,109828,22,0
20181002,1,109828,23,-0.04357
20181002,1,109828,90,-0.31495
20181002,1,109828,92,0
20181002,1,109977,20,-0.07383
20181002,1,109977,22,-0.03687
20181002,1,109977,23,-0.09347
20181002,1,109977,90,-0.02118
20181002,1,109977,92,0
20181002,1,109994,20,-0.02985
20181002,1,109994,22,-0.03708
20181002,1,109994,23,0.01
20181002,1,109994,90,-0.02985
20181002,1,109994,92,0
20181002,1,110015,20,-0.00546
20181002,1,110015,22,0.01713
20181002,1,110015,23,0.18337
20181002,1,110015,90,-0.00546
20181002,1,110015,92,0
20181002,1,110086,20,0
20181002,1,110086,22,-0.01002
20181002,1,110086,23,0.07351
20181002,1,110086,90,0
20181002,1,110086,92,0
20181002,1,110150,20,0
20181002,1,110150,22,0.00553
20181002,1,110150,23,0.07226
20181002,1,110150,90,0
20181002,1,110150,92,0
20181002,1,110160,20,-0.01482
20181002,1,110160,22,-0.02474
20181002,1,110160,23,0.03433
20181002,1,110160,90,-0.01482
20181002,1,110160,92,0
20181002,1,110165,20,0.0901
20181002,1,110165,22,-0.01621
20181002,1,110165,23,0.0133
20181002,1,110165,90,0.20943
20181002,1,110165,92,-0.18212
20181002,1,110289,20,-0.14908
20181002,1,110289,22,0
20181002,1,110289,23,-0.04083
20181002,1,110289,90,-0.32131
20181002,1,110289,92,0
20181002,1,110521,20,-0.08138
20181002,1,110521,22,0.01808
20181002,1,110521,23,-0.01039
20181002,1,110521,90,-0.3123
20181002,1,110521,92,0
20181002,1,110625,20,-0.1354
20181002,1,110625,22,0.00581
20181002,1,110625,23,-0.03211
20181002,1,110625,90,-0.31845
20181002,1,110625,92,0
20181002,1,110636,20,0.0067
20181002,1,110636,22,0.0023
20181002,1,110636,23,0.06392
20181002,1,110636,90,0
20181002,1,110636,92,0
20181002,1,110690,20,-0.07615
20181002,1,110690,22,-0.03337
20181002,1,110690,23,-0.08921
20181002,1,110690,90,-0.0245
20181002,1,110690,92,0
20181002,1,110807,20,-0.04725
20181002,1,110807,22,0.02284
20181002,1,110807,23,-0.04605
20181002,1,110807,90,-0.0112
20181002,1,110807,92,0
20181002,1,110822,20,0.00663
20181002,1,110822,22,0
20181002,1,110822,23,0.06154
20181002,1,110822,90,0
20181002,1,110822,92,0
20181002,1,110835,20,0.09765
20181002,1,110835,22,0.15509
20181002,1,110835,23,0.13819
20181002,1,110835,90,0.04732
20181002,1,110835,92,0
20181002,1,110899,20,-0.09402
20181002,1,110899,22,0.01626
20181002,1,110899,23,-0.01371
20181002,1,110899,90,-0.32707
20181002,1,110899,92,0
20181002,1,110935,20,0.13367
20181002,1,110935,22,0.02498
20181002,1,110935,23,-0.00675
20181002,1,110935,90,0.10636
20181002,1,110935,92,0.06377
20181002,1,111168,20,-0.07461
20181002,1,111168,22,-0.0836
20181002,1,111168,23,-0.02755
20181002,1,111168,90,-0.06939
20181002,1,111168,92,0
20181002,1,111215,20,-0.10947
20181002,1,111215,22,0
20181002,1,111215,23,-0.03073
20181002,1,111215,90,-0.33144
20181002,1,111215,92,0
20181002,1,111236,20,0.00509
20181002,1,111236,22,-0.00193
20181002,1,111236,23,0.08327
20181002,1,111236,90,0.00704
20181002,1,111236,92,0
20181002,1,111319,20,-0.23124
20181002,1,111319,22,-0.14109
20181002,1,111319,23,-0.1661
20181002,1,111319,90,-0.3342
20181002,1,111319,92,0
20181002,1,111417,20,-0.00547
20181002,1,111417,22,-0.00184
20181002,1,111417,23,0.06325
20181002,1,111417,90,-0.00547
20181002,1,111417,92,0
20181002,1,111463,20,-0.01727
20181002,1,111463,22,0
20181002,1,111463,23,0.07933
20181002,1,111463,90,-0.00882
20181002,1,111463,92,0
20181002,1,111467,20,-0.03509
20181002,1,111467,22,0.02307
20181002,1,111467,23,-0.04935
20181002,1,111467,90,-0.00796
20181002,1,111467,92,0
20181002,1,111569,20,-0.07265
20181002,1,111569,22,-0.03373
20181002,1,111569,23,-0.09078
20181002,1,111569,90,-0.02083
20181002,1,111569,92,0
20181002,1,111690,20,-0.04649
20181002,1,111690,22,0
20181002,1,111690,23,-0.0662
20181002,1,111690,90,-0.00772
20181002,1,111690,92,0
20181002,1,111755,20,0.00503
20181002,1,111755,22,0
20181002,1,111755,23,0.06487
20181002,1,111755,90,-0.00188
20181002,1,111755,92,0
20181002,1,111767,20,0
20181002,1,111767,22,0
20181002,1,111767,23,0.06846
20181002,1,111767,90,0
20181002,1,111767,92,0
20181002,1,111812,20,0.00365
20181002,1,111812,22,0.00365
20181002,1,111812,23,0.07069
20181002,1,111812,90,0
20181002,1,111812,92,0
20181002,1,111821,20,-0.06283
20181002,1,111821,22,-0.03082
20181002,1,111821,23,-0.09064
20181002,1,111821,90,-0.02192
20181002,1,111821,92,0
20181002,1,111934,20,-0.01196
20181002,1,111934,22,0.0163
20181002,1,111934,23,0.17954
20181002,1,111934,90,0.00212
20181002,1,111934,92,0
20181002,1,112031,20,-0.23629
20181002,1,112031,22,-0.14402
20181002,1,112031,23,-0.16963
20181002,1,112031,90,-0.33418
20181002,1,112031,92,0
20181002,1,112071,20,-0.01249
20181002,1,112071,22,0.01638
20181002,1,112071,23,0.18051
20181002,1,112071,90,-0.01249
20181002,1,112071,92,0
20181002,1,112101,20,-0.23526
20181002,1,112101,22,-0.14263
20181002,1,112101,23,-0.16828
20181002,1,112101,90,-0.33389
20181002,1,112101,92,0
20181002,1,112334,20,-0.08245
20181002,1,112334,22,0.01843
20181002,1,112334,23,-0.01005
20181002,1,112334,90,-0.31225
20181002,1,112334,92,0
20181002,1,112340,20,0.0555
20181002,1,112340,22,0.06367
20181002,1,112340,23,0.10782
20181002,1,112340,90,0.04506
20181002,1,112340,92,0
20181002,1,112369,20,-0.06802
20181002,1,112369,22,-0.03501
20181002,1,112369,23,-0.09357
20181002,1,112369,90,-0.0169
20181002,1,112369,92,0
20181002,1,112431,20,-0.13896
20181002,1,112431,22,0
20181002,1,112431,23,-0.0419
20181002,1,112431,90,-0.31627
20181002,1,112431,92,0
20181002,1,112704,20,0.02546
20181002,1,112704,22,0.02546
20181002,1,112704,23,0.08491
20181002,1,112704,90,0.0217
20181002,1,112704,92,0
20181002,1,112724,20,-0.04618
20181002,1,112724,22,0
20181002,1,112724,23,-0.06576
20181002,1,112724,90,-0.0159
20181002,1,112724,92,0
20181002,1,112806,20,-0.19983
20181002,1,112806,22,-0.03558
20181002,1,112806,23,-0.08083
20181002,1,112806,90,-0.28945
20181002,1,112806,92,0
20181002,1,112989,20,-0.14881
20181002,1,112989,22,0
20181002,1,112989,23,-0.04057
20181002,1,112989,90,-0.32179
20181002,1,112989,92,0
20181002,1,113073,20,0.07535
20181002,1,113073,22,0.14143
20181002,1,113073,23,0.121
20181002,1,113073,90,0.02247
20181002,1,113073,92,0
20181002,1,113344,20,-0.06588
20181002,1,113344,22,-0.03601
20181002,1,113344,23,-0.09504
20181002,1,113344,90,-0.01866
20181002,1,113344,92,0
20181002,1,113366,20,-0.23191
20181002,1,113366,22,-0.14134
20181002,1,113366,23,-0.16674
20181002,1,113366,90,-0.33357
20181002,1,113366,92,0
20181002,1,113387,20,0.09044
20181002,1,113387,22,0.15074
20181002,1,113387,23,0.13483
20181002,1,113387,90,0.04049
20181002,1,113387,92,0
20181002,1,113389,20,0.0095
20181002,1,113389,22,0.0095
20181002,1,113389,23,0.07528
20181002,1,113389,90,0.0095
20181002,1,113389,92,0
20181002,1,113416,20,0.00918
20181002,1,113416,22,0.00528
20181002,1,113416,23,0.06748
20181002,1,113416,90,0.00918
20181002,1,113416,92,0
20181002,1,113497,20,-0.09084
20181002,1,113497,22,0.01571
20181002,1,113497,23,-0.01325
20181002,1,113497,90,-0.316
20181002,1,113497,92,0
20181002,1,113541,20,-0.03372
20181002,1,113541,22,-0.0418
20181002,1,113541,23,0.01114
20181002,1,113541,90,-0.03372
20181002,1,113541,92,0
20181002,1,113635,20,0.06793
20181002,1,113635,22,0.13128
20181002,1,113635,23,0.11249
20181002,1,113635,90,0.00067
20181002,1,113635,92,0
20181002,2,232209,20,-0.23206
20181002,2,232209,22,-0.03804
20181002,2,232209,23,-0.0915
20181002,2,232209,90,-0.34978
20181002,2,232209,92,0
20181002,2,232218,20,0.08004
20181002,2,232218,22,0.14321
20181002,2,232218,23,0.12497
20181002,2,232218,90,0.03157
20181002,2,232218,92,0
20181002,2,232252,20,-0.20851
20181002,2,232252,22,-0.03418
20181002,2,232252,23,-0.08222
20181002,2,232252,90,-0.31428
20181002,2,232252,92,0
20181002,2,232271,20,-0.04554
20181002,2,232271,22,0.02201
20181002,2,232271,23,-0.0478
20181002,2,232271,90,-0.01065
20181002,2,232271,92,0
20181002,2,232427,20,-0.01313
20181002,2,232427,22,0
20181002,2,232427,23,0.06108
20181002,2,232427,90,-0.0067
20181002,2,232427,92,0
20181002,2,232486,20,-0.15141
20181002,2,232486,22,-0.01106
20181002,2,232486,23,-0.05569
20181002,2,232486,90,-0.30694
20181002,2,232486,92,0
20181002,2,232488,20,-0.01242
20181002,2,232488,22,0.01661
20181002,2,232488,23,0.18067
20181002,2,232488,90,-0.01242
20181002,2,232488,92,0
20181002,2,232525,20,-0.11161
20181002,2,232525,22,0
20181002,2,232525,23,-0.03173
20181002,2,232525,90,-0.34274
20181002,2,232525,92,0
20181002,2,232547,20,0
20181002,2,232547,22,0.00506
20181002,2,232547,23,0.06811
20181002,2,232547,90,0
20181002,2,232547,92,0
20181002,2,232571,20,-0.007
20181002,2,232571,22,-0.00234
20181002,2,232571,23,0.08135
20181002,2,232571,90,-0.007
20181002,2,232571,92,0
20181002,2,232604,20,-0.07497
20181002,2,232604,22,-0.0367
20181002,2,232604,23,-0.10819
20181002,2,232604,90,-0.02605
20181002,2,232604,92,0
20181002,2,232670,20,-0.15784
20181002,2,232670,22,0
20181002,2,232670,23,-0.04361
20181002,2,232670,90,-0.33075
20181002,2,232670,92,0
20181002,2,232692,20,0.00329
20181002,2,232692,22,-0.00126
20181002,2,232692,23,0.05409
20181002,2,232692,90,-0.00267
20181002,2,232692,92,0
20181002,2,232719,20,0.09706
20181002,2,232719,22,0.15445
20181002,2,232719,23,0.13761
20181002,2,232719,90,0.04697
20181002,2,232719,92,0
20181002,2,232774,20,-0.08115
20181002,2,232774,22,-0.04168
20181002,2,232774,23,-0.11168
20181002,2,232774,90,-0.02004
20181002,2,232774,92,0
20181002,2,232780,20,-0.18188
20181002,2,232780,22,-0.0072
20181002,2,232780,23,-0.05637
20181002,2,232780,90,-0.34667
20181002,2,232780,92,0
20181002,2,232958,20,0.00489
20181002,2,232958,22,0
20181002,2,232958,23,0.06262
20181002,2,232958,90,0.00591
20181002,2,232958,92,0
20181002,2,233007,20,0.00697
20181002,2,233007,22,0.00234
20181002,2,233007,23,0.06706
20181002,2,233007,90,0
20181002,2,233007,92,0
20181002,2,233035,20,-0.11649
20181002,2,233035,22,0.01854
20181002,2,233035,23,-0.01369
20181002,2,233035,90,0.22191
20181002,2,233035,92,0.10692
20181002,2,233082,20,-0.25795
20181002,2,233082,22,-0.13716
20181002,2,233082,23,-0.17079
20181002,2,233082,90,-0.39254
20181002,2,233082,92,0
20181002,2,233089,20,-0.02035
20181002,2,233089,22,-0.02963
20181002,2,233089,23,0.0199
20181002,2,233089,90,-0.01851
20181002,2,233089,92,0
20181002,2,233119,20,0.00868
20181002,2,233119,22,0.00475
20181002,2,233119,23,0.06631
20181002,2,233119,90,0.00868
20181002,2,233119,92,0
20181002,2,233167,20,-0.01012
20181002,2,233167,22,0.01656
20181002,2,233167,23,0.18209
20181002,2,233167,90,0
20181002,2,233167,92,0
20181002,2,233258,20,-0.08082
20181002,2,233258,22,-0.04152
20181002,2,233258,23,-0.11123
20181002,2,233258,90,-0.02591
20181002,2,233258,92,0
20181002,2,233446,20,0.0318
20181002,2,233446,22,0.0348
20181002,2,233446,23,0.08992
20181002,2,233446,90,0.02399
20181002,2,233446,92,0
20181002,2,233712,20,-0.14858
20181002,2,233712,22,0
20181002,2,233712,23,-0.03836
20181002,2,233712,90,-0.33916
20181002,2,233712,92,0
20181002,2,233839,20,0
20181002,2,233839,22,0
20181002,2,233839,23,0.0852
20181002,2,233839,90,0
20181002,2,233839,92,0
20181002,2,233855,20,-0.05363
20181002,2,233855,22,0
20181002,2,233855,23,-0.07643
20181002,2,233855,90,-0.01767
20181002,2,233855,92,0
20181002,2,233862,20,-0.01988
20181002,2,233862,22,-0.02895
20181002,2,233862,23,0.01943
20181002,2,233862,90,-0.01808
20181002,2,233862,92,0
20181002,2,233936,20,-0.1596
20181002,2,233936,22,-0.01191
20181002,2,233936,23,-0.04985
20181002,2,233936,90,-0.32314
20181002,2,233936,92,0
20181002,2,234009,20,0.00832
20181002,2,234009,22,0.00832
20181002,2,234009,23,0.07023
20181002,2,234009,90,0.00832
20181002,2,234009,92,0
20181002,2,234088,20,-0.00291
20181002,2,234088,22,-0.00291
20181002,2,234088,23,-0.0639
20181002,2,234088,90,-0.00125
20181002,2,234088,92,0
20181002,2,234176,20,0.00578
20181002,2,234176,22,-0.00249
20181002,2,234176,23,0.05199
20181002,2,234176,90,0
20181002,2,234176,92,0
20181002,2,234187,20,-0.11383
20181002,2,234187,22,0
20181002,2,234187,23,-0.0318
20181002,2,234187,90,-0.34321
20181002,2,234187,92,0
20181002,2,234201,20,0.06714
20181002,2,234201,22,0.13049
20181002,2,234201,23,0.11174
20181002,2,234201,90,0.00011
20181002,2,234201,92,0
20181002,2,234227,20,-0.18745
20181002,2,234227,22,-0.01021
20181002,2,234227,23,-0.06005
20181002,2,234227,90,-0.34665
20181002,2,234227,92,0
20181002,2,234245,20,-0.03893
20181002,2,234245,22,0.01826
20181002,2,234245,23,-0.05481
20181002,2,234245,90,-0.01352
20181002,2,234245,92,0
20181002,2,234362,20,0.05895
20181002,2,234362,22,0.11699
20181002,2,234362,23,0.09969
20181002,2,234362,90,0
20181002,2,234362,92,0
20181002,2,234403,20,-0.16029
20181002,2,234403,22,-0.0048
20181002,2,234403,23,-0.04847
20181002,2,234403,90,-0.31178
20181002,2,234403,92,0
20181002,2,234536,20,0.06033
20181002,2,234536,22,0.11746
20181002,2,234536,23,0.10055
20181002,2,234536,90,0
20181002,2,234536,92,0
20181002,2,234725,20,0.05515
20181002,2,234725,22,0.11685
20181002,2,234725,23,0.09899
20181002,2,234725,90,0
20181002,2,234725,92,0
20181002,2,234731,20,-0.02161
20181002,2,234731,22,-0.00272
20181002,2,234731,23,0.07513
20181002,2,234731,90,-0.01171
20181002,2,234731,92,0
20181002,2,234907,20,0.04531
20181002,2,234907,22,0.05075
20181002,2,234907,23,0.09992
20181002,2,234907,90,0.03641
20181002,2,234907,92,0
20181002,2,234927,20,0.00597
20181002,2,234927,22,0
20181002,2,234927,23,0.05563
20181002,2,234927,90,0
